member-id,publisher,prefix,pubs-since-2017,doi-checked,force-https
10563,null,null,0,null,null
10499,"Publicidad Permanyer, SLU","10.24875",904,"10.24875/gmm.17002574",false
10500,"Dokuz Eylul Universitesi Isletme Fakultesi Dergisi","10.24889",13,"10.24889/ifede.328866",false
10501,"Faculty of Engineering, University of Kragujevac","10.24874",123,"10.24874/jsscm.2017.11.01.05",false
10502,null,null,0,null,null
10503,"Fincham Press","10.24877",21,"10.24877/jbs.6",true
10504,"Bunin Yelets State University","10.24888",116,"10.24888/2410-4205-2018-14-1-61-68",false
10505,"KUKKIWON","10.24881",9,"10.24881/tjk.2017.8.1.169",false
10506,null,null,0,null,null
10507,"Revista de Arqueologia da SAB","10.24885",396,"10.24885/sab.v26i2/1.386",false
10508,"Mehmet Akif Ersoy Universitesi Veteriner Fakultesi Dergisi","10.24880",19,"10.24880/maeuvfd.363970",false
10512,"Psicologia em Pesquisa","10.24879",24,"10.24879/2017001100200164",true
10515,"Russian Internet Publishing House","10.24892",31,"10.24892/rijie/201702",false
10514,"Revista Inteligencia Competitiva","10.24883",2,"10.24883/ric.v7i1.195",false
10517,"Publishing House Finance and Credit","10.24891",1279,"10.24891/fc.24.1.19",false
10516,null,null,0,null,null
10519,"Journal of Microbiology and Biotechnology Research","10.24896",44,"10.24896/easl2017425",true
10518,"Turk Androloji Dernegi","10.24898",30,"10.24898/tandro.2018.03555",false
10521,"Geospatial Information Agency of The Republic of Indonesia","10.24895",108,"10.24895/sng.2017.2-0.421",false
10520,"شبكة المؤتمرات العربية","10.24897",74,"10.24897/acn.64.68.41",false
10523,"Schwabe AG","10.24894",17,"10.24894/stph-de.2017.76014",true
10522,"Andalas Journal of Public Health","10.24893",49,"10.24893/jkma.9.2.73-79.2015",false
10525,"Faculty of Teacher Training and Education","10.24903",30,"10.24903/sj.v3i1.139",true
10524,"Relaciones Estudios de Historia y Sociedad","10.24901",59,"10.24901/rehs.v37i148b.232",false
10527,"Universidade de Evora","10.24902",39,"10.24902/r.riase.2017.3(1).902",false
10526,"International Journal of Safety Science","10.24900",17,"10.24900/ijss/01022939.2017.0601",false
10530,"Universitas Pancasakti","10.24905",36,"10.24905/psej.v2i2.741",false
10531,null,null,0,null,null
10528,null,null,0,null,null
10529,"Chair of Conceptual and Structural Design, Fachgebiet Entwerfen und Konstruieren – Massivbau, Technische Universität Berlin","10.24904",164,"10.24904/footbridge2017.09823",true
10534,"Queen's University Library","10.24908",129,"10.24908/pceea.v0i0.6448",true
10535,"ANSA Royals","10.24909",4,"10.24909/nosm2017bp",true
10532,"Institute of Science, Education and Culture, Kolkata","10.24906",36,"10.24906/isc/2017/v31/i1/155693",false
10533,"SustaiN Society","10.24910",18,"10.24910/jsustain/5.2/8691",false
10538,"Discover Publishing Group","10.24911",90,"10.24911/ijmdc.1.1.4",true
10539,"Fakultas Ekonomika dan Bisnis","10.24914",18,"10.24914/jeb.v20i1.641",false
10536,null,null,0,null,null
10537,"Romanian Journal of Applied Psychology, West University of Timisoara","10.24913",5,"10.24913/rjap.19.2.01",false
10542,"Wydawnictwo Naukowe Uniwersytetu Pedagogicznego w Krakowie","10.24917",129,"10.24917/9788380840119",false
10540,"Universitas Tarumanagara","10.24912",324,"10.24912/ja.v17i2.289",false
10541,"Walden University","10.5590",3,"10.5590/jerap.2017.07.1.05",true
10546,null,null,0,null,null
10545,"Drohobych Ivan Franko State Pedagogical University","10.24919",308,"10.24919/2313-2094.6/38.121485",false
10544,"CourseSource","10.24918",22,"10.24918/cs.2017.5",true
10551,"University of Minnesota","10.24926",157,"10.24926/21550417.1352",true
10550,"Doctoral Program in Tourism","10.24922",1,"10.24922/eot.v4i1.30169",true
10549,"Carl Grossmann","10.24921",3,"10.24921/2018.94115919",false
10548,"FTMS College","10.24924",17,"10.24924/ijise/2017.04/v5.iss2/126.138",false
10555,"International Group for Lean Construction","10.24928",229,"10.24928/2017/0308",false
10554,"Universitas Wiraraja","10.24929",37,"10.24929/ft.v5i2.401",true
10553,"ICETA","10.24927",102,"10.24927/rce2017.002",false
10559,"Krylov State Research Centre","10.24937",78,"10.24937/2542-2324-2017-4-382-21-28",false
10558,null,null,0,null,null
10556,"IGG UB RAS","10.24930",75,"10.24930/1681-9004-2017-1-096-115",false
10567,"International Journal of Current Research","10.24941",7,"10.24941/ijcr.2017",false
10572,"eRelation AG","10.24945",65,"10.24945/mvf.03.17.1866-0533",true
10568,null,null,0,null,null
10569,"Bio Accent Group LLC","10.24947",67,"10.24947/baojp/2/1/00116",true
10570,"International Council for Science (ICSU)","10.24948",6,"10.24948/2017.01.02",true
10571,"Kresearch Group","10.24944",12,"10.24944/isbn.1-945721-01-4",true
10587,"Program Studi Akuntansi Fakultas Ekonomi","10.24964",9,"10.24964/ja.v4i2",false
10586,"Balai Riset dan Standardisasi Industri Padang","10.24960",18,"10.24960/jli.v7i2.3541.93-100",false
6818,"The Korea Society of Yang-Ming Studies","10.17088",14,"10.17088/tksyms.2017..46.005",false
10979,"International Healthcare Research Journal","10.26440",24,"10.26440/ihrj/01_09/127",false
10976,"McGill University Library and Archives","10.26443",388,"10.26443/el.v30i1.236",false
10977,"MediaMedica","10.26442",379,"10.26442/2221-7185_8.2.20-29",false
10975,"Humanities Journal of University of Zakho","10.26436",130,"10.26436/2017.5.2.325",false
10974,"Institute of Rural Health","10.26444",319,"10.26444/monz/75337",false
6692,"Korean Association of Medical Law","10.17215",14,"10.17215/kaml.2017.06.25.1.155",false
6554,"Journal of Limnology and Freshwater Fisheries Research","10.17216",24,"10.17216/limnofish.288101",false
6759,"Kamchatka State Technical University","10.17217",53,"10.17217/2079-0333-2017-40-30-36",false
6647,"Hitit Universitesi Sosyal Bilimler Ensitusu Dergisi","10.17218",95,"10.17218/hititsosbil.341588",false
6639,"Kiperonline Academic","10.17220",34,"10.17220/ijpes.2017.03.008",false
6602,"Open Medscience Limited","10.17229",9,"10.17229/jdit.2018-0408-033",false
6720,"Sosyoekonomi","10.17233",76,"10.17233/sosyoekonomi.289377",false
6830,"eScholarship","10.5070",43,"10.5070/p2cjpp9437342",true
6913,"The Korean Association of Human Development","10.15284",49,"10.15284/kjhd.2017.24.2.87",false
6903,null,null,0,null,null
6883,"Asociacion Argentina de Ortopedia y Traumatologia","10.15417",83,"10.15417/361",false
6900,"Wroclaw Medical University","10.17219",380,"10.17219/dmp/79850",false
6895,"Czech Academy of Agricultural Sciences","10.17221",818,"10.17221/623/2017-pse",true
6881,"Institute of Metals and Technology","10.17222",187,"10.17222/mit.2017.044",false
6904,"Haemnet","10.17225",7,"10.17225/jhp00095",true
6832,null,null,0,null,null
6902,"Universidad EAFIT","10.17230",114,"10.17230/co-herencia.14.26.3",false
6910,"Sociedad Espanola de Patologia Digestiva (SEPD)","10.17235",305,"10.17235/reed.2018.5338/2017",true
6921,"Kniga Service Agency Ltd.","10.17238",1060,"10.17238/issn2221-2698.2017.29.74",false
6864,"Abant Izzet Baysal Universitesi Egitim Fakultesi Dergisi","10.17240",159,"10.17240/aibuefd.2017.17.28551-304649",false
6877,"Korean Society of Sleep Medicine","10.17241",18,"10.17241/smr.2017.00010",true
6849,"Magyar Aprovad Kozlemenyek","10.17243",15,"10.17243/mavk.2017.267",false
6828,"Egitimde Kuram ve Uygulama","10.17244",38,"10.17244/eku.331910",false
6866,null,null,0,null,null
6852,null,null,0,null,null
6870,null,null,0,null,null
6907,null,null,0,null,null
6858,null,null,0,null,null
6837,null,null,0,null,null
6888,"Pressacademia","10.17261",460,"10.17261/pressacademia.2017.683",false
6879,"Institute of Health and Environment","10.17262",9,"10.17262/kjph.2017.03.54.1.31",false
6834,null,null,0,null,null
6886,"Marianna University Society of Medical Science","10.17264",15,"10.17264/stmarieng.8.55",false
6846,"Scientia Agropecuaria","10.17268",112,"10.17268/sel.mat.2017.01.12",false
6914,"Canadian Public Health Association","10.17269",170,"10.17269/cjph.108.6154",false
6923,"Wyzsza Szkola Logistyki (Poznan School of Logistics)","10.17270",36,"10.17270/j.log.2017.4.9",false
6919,"Infotech","10.17274",20,"10.17274/aez.2017.30.06",false
6827,null,null,0,null,null
6842,null,null,0,null,null
6869,"The Hegel Society of Korea","10.17281",18,"10.17281/khegel.2017..42.008",false
6839,"CSRI Elektropribor","10.17285",39,"10.17285/0869-7035.2017.25.1.119-127",false
6844,"The Korean Society Of Educational Psychology","10.17286",43,"10.17286/kjep.2017.31.2.03",false
6893,"Korean Academic Society of Business Administration","10.17287",116,"10.17287/kmr.2017.46.2.375",false
6833,null,null,0,null,null
6874,"Korea Society of Color Studies","10.17289",47,"10.17289/jkscs.31.2.201705.5",false
6875,"The Linguistic Society of Korea","10.17290",24,"10.17290/jlsk.2017..77.75",false
6838,null,null,0,null,null
6854,"Aurora Health Care, Inc.","10.17294",175,"10.17294/2330-0698.1569",true
6840,"Dogu Cografya Dergisi","10.17295",24,"10.17295/ataunidcd.281739",false
6884,null,null,0,null,null
6909,null,null,0,null,null
6856,"Science International","10.17311",24,"10.17311/sciintl.2017.56.62",true
6908,"Harrington Park Press","10.17312",62,"10.17312/harringtonparkpress/2017.11.tsws.014",false
6916,null,null,0,null,null
6841,null,null,0,null,null
6862,null,null,0,null,null
6885,"Institute for the Study of North Korean Life","10.17321",19,"10.17321/rnks.2017.20.1.006",false
6915,null,null,0,null,null
6847,null,null,0,null,null
6836,null,null,0,null,null
6860,null,null,0,null,null
6889,"Sakarya Universitesi Ilahiyat Fakultesi Dergisi","10.17335",33,"10.17335/sakaifd.304094",false
6855,"Istanbul Gelisim University Journal of Social Sciences","10.17336",23,"10.17336/igusbd.388037",false
6865,"The Korean Society of Vision Science","10.17337",51,"10.17337/jmbi.2017.19.1.19",false
7091,"Barbara Budrich Publishers","10.3224",831,"10.3224/gwp.v66i4.02",false
7015,"L&H Scientific Publishing, LLC","10.5890",157,"10.5890/dnc.2017.06.006",true
6984,null,null,0,null,null
6977,null,null,0,null,null
7097,"Paediatrician Publishers LLC","10.15690",217,"10.15690/vsp.v16i5.1804",false
7043,null,null,0,null,null
7088,"Tomsk State University","10.17223",1665,"10.17223/2312461x/17/2",false
6950,"Faculty of Humanities and Social Sciences, University of Zagreb","10.17234",6,"10.17234/socekol.26.1.1",true
7054,"International Network for Social Network Analysts","10.17266",1,"10.17266/cx.2017.001",false
6974,null,null,0,null,null
6940,"IndorSoft, LLC","10.17273",13,"10.17273/cadgis.2017.1.10",false
7083,"Tambov State Technical University","10.17277",107,"10.17277/voprosy.2017.01.pp.212-216",false
6994,"JScholar","10.17303",51,"10.17303/croa.2017",false
6997,"Indonesian Journal of International Law","10.17304",25,"10.17304/ijil.vol14.4.703",false
7095,"Wisconsin Space Grant Consortium","10.17307",45,"10.17307/wsc.v1i1.201",true
7074,"Voronezh State University","10.17308",101,"10.17308/kcmf.2018.20/484",true
7080,"LLC OVS","10.17309",34,"10.17309/tmfv.2017.2.1189",true
6988,"Active Aging Research Center","10.17338",11,"10.17338/trainology.7.1_5",true
7071,null,null,0,null,null
7001,"Korean Neurological Association","10.17340",97,"10.17340/jkna.2017.4.9",false
7006,"Korean Insurance Academic Society","10.17342",20,"10.17342/kij.2017.112.4",false
6971,"Medical Journal of Suleyman Demirel University","10.17343",77,"10.17343/sdutfd.322747",false
7072,"Slovenian Chemical Society","10.17344",144,"10.17344/acsi.2016.3116",true
6989,null,null,0,null,null
6932,"Society for Social Studies of Science (4S)","10.17351",45,"10.17351/ests2017.59",true
6959,"Peertechz Publications Private Limited","10.17352",782,"10.17352/acn.000022",true
6949,null,null,0,null,null
6931,"Regio","10.17355",40,"10.17355/rkkpt.v25i3.170",false
6944,"Intersections","10.17356",45,"10.17356/ieejsp.v3i3.398",false
7003,null,null,0,null,null
6957,"Guven Plus Grup Danismanlik, A.S.","10.17373",386,"10.17373/uheyad.2017.3.5",false
7056,"Artvin Coruh Universitesi Orman Fakultesi Dergisi","10.17474",36,"10.17474/artvinofd.303250",false
6999,"Kastamonu University Journal of Forestry Faculty","10.17475",83,"10.17475/kastorman.285645",false
7065,"Korean Society for Metabolic and Bariatric Surgery","10.17476",8,"10.17476/jmbs.2017.6.1.12",false
7035,"Korean Society of Acute Care Surgery","10.17479",21,"10.17479/jacs.2017.7.1.44",false
6947,"The Pharmaceutical Society of Korea","10.17480",55,"10.17480/psk.2017.61.3.135",false
7086,null,null,0,null,null
7057,"Uludag University Journal of the Faculty of Engineering","10.17482",78,"10.17482/uumfd.335425",false
7073,"Canadian Association of Schools of Nursing","10.17483",25,"10.17483/2368-6669.1120",true
7082,null,null,0,null,null
7040,"Indian Society for Education and Environment","10.17485",1426,"10.17485/ijst/2017/v10i45/110582",false
6958,null,null,0,null,null
7045,"RFC Editor","10.17487",335,"10.17487/rfc8145",false
7007,"Sanat Tasarim Dergisi","10.17490",7,"10.17490/sanat.2018.21",false
7002,null,null,0,null,null
6927,"Journal Press India","10.17492",103,"10.17492/vision.v4i01.9993",false
7030,"Eskisehir Osmangazi University Journal of Social Sciences","10.17494",15,"10.17494/ogusbd.371441",false
6965,"The East Asian Society of Dietary Life","10.17495",80,"10.17495/easdl.2017.10.27.5.529",false
6962,"Yonsei University College of Medicine","10.17496",23,"10.17496/kmer.2017.19.3.158",false
6928,"Turkish History Education Journal","10.17497",12,"10.17497/tuhed.295290",false
6996,"Dergi Karadeniz","10.17498",40,"10.17498/kdeniz.297853",false
7021,"Journal of Social Studies Education Research","10.17499",11,"10.17499/jsser.360870",false
7096,"Methaodos.revista de ciencias sociales","10.17502",33,"10.17502/m.rcs.v5i1.164",false
7078,"ZappyLab, Inc.","10.17504",1879,"10.17504/protocols.io.kcecste",true
7081,"Lundh Research Foundation","10.17505",11,"10.17505/jpor.2017.10",false
6939,"Academy Publication","10.17507",437,"10.17507/tpls.0711.03",false
7036,"Faculty of Food Technology Osijek","10.17508",29,"10.17508/cjfst.2017.9.2.13",false
6972,null,null,0,null,null
6991,"Czestochowa University of Technology","10.17512",317,"10.17512/pjms.2017.16.2.07",false
7070,"MIM Research Group","10.17515",24,"10.17515/resm2016.79st0726",false
7067,"Kahramanmaras Sutcu Imam Universitesi Tip Fakultesi Dergisi","10.17517",34,"10.17517/ksutfd.335841",false
7010,"Canakkale Arastirmalari Turk Yilligi","10.17518",20,"10.17518/canakkalearastirmalari.348261",false
7085,"The Apicultural Society of Korea","10.17519",46,"10.17519/apiculture.2017.09.32.3.253",false
7052,"Chinese Journal of Plant Ecology","10.17521",122,"10.17521/cjpe.2016.0184",false
6941,"Instituto do Zootecnia","10.17523",53,"10.17523/bia.v74n3p237",false
7084,null,null,0,null,null
6930,"The Korea Society of Aesthetics and Science of Art","10.17527",31,"10.17527/jasa.52.0.01",false
6952,"Center for International Forestry Research (CIFOR)","10.17528",135,"10.17528/cifor/006453",false
6945,"Jurnal Rekayasa Elektrika (JRE)","10.17529",30,"10.17529/jre.v12i3.5673",false
6967,null,null,0,null,null
7034,"Polskie Naukowo-Techniczne Towarzystwo Eksploatacyjne","10.17531",105,"10.17531/ein.2017.3.16",false
6933,null,null,0,null,null
6970,null,null,0,null,null
7062,"Physician Assistant Education Association","10.17538",4,"10.17538/fr3.2018",false
7009,null,null,0,null,null
7066,"Optimum Journal of Economics and Management Sciences","10.17541",19,"10.17541/optimum.285217",false
7000,null,null,0,null,null
7037,"Conselho Brasileiro de Oftalmologia","10.17545",32,"10.17545/e-oftalmo.cbo/2017.99",false
7055,"Medical Science and Discovery","10.17546",31,"10.17546/msd.390936",false
7017,"Korean Society of Stress Medicine","10.17547",52,"10.17547/kjsr.2017.25.2.69",false
6990,"People and Global Business Association","10.17549",36,"10.17549/gbfr.2017.22.2.65",false
7041,"Journal of Academic Inquiries","10.17550",20,"10.17550/akademikincelemeler.308882",false
7042,null,null,0,null,null
6968,null,null,0,null,null
7064,null,null,0,null,null
7039,"ACT Publishing Group","10.17554",115,"10.17554/j.issn.2311-5106.2017.04.229",false
7029,"The Korean Societ of Veterinary Clinics","10.17555",108,"10.17555/jvc.2017.06.34.3.172",false
6934,"Erzincan University Journal of Education Faculty","10.17556",77,"10.17556/erziefd.307083",false
6935,"Turkish Journal of Field Crops","10.17557",38,"10.17557/tjfc.297681",false
7102,"Mechanical Engineering Faculty in Slavonski Brod","10.17559",419,"10.17559/tv-20160322194812",true
7032,"Deutscher Industrieverlag GmbH","10.17560",38,"10.17560/atp.v59i04.1849",false
7022,"Universidad de Jaen","10.17561",264,"10.17561/rtc.n12.9",false
7059,"SBV Sociedade Brasileira de Vacuo","10.17563",36,"10.17563/rbav.v36i3.1073",false
7053,"Universidade Tiradentes","10.17564",228,"10.17564/2316-3798.2017v5n3p17-26",true
7063,null,null,0,null,null
7060,"Ormancilik Arastirma Dergisi","10.17568",22,"10.17568/ogmoad.394156",false
7018,"Turkish Online Journal of Qualitative Inquiry","10.17569",19,"10.17569/tojqi.270274",false
7025,"Moment Journal","10.17572",37,"10.17572/mj2017.1.297303",false
7068,"Faculty of Administration, University of Ljubljana","10.17573",29,"10.17573/ipar.2017.3-4",false
6963,"Associacao Portuguesa de Psicologia","10.17575",18,"10.17575/rpsicol.v31i1.1330",false
7012,"ESRSA Publications Pvt. Ltd.","10.17577",1190,"10.17577/ijertv7is010133",true
7019,"Ore and Metals Publishing House","10.17580",608,"10.17580/gzh.2018.01.15",false
7005,"Research Links Ltd.","10.17582",707,"10.17582/journal.sja/2017/33.4.680.687",false
7076,"Hipatia Press","10.17583",249,"10.17583/ijelm.2017.2514",false
7093,"ITMO University","10.17586",633,"10.17586/0021-3454-2017-60-10-945-950",false
6937,"New Technologies Publishing House","10.17587",347,"10.17587/mau.19.126-133",false
6960,"Ivanovo State Power University (ISPU)","10.17588",66,"10.17588/2072-2672.2017.3.048-053",false
6964,"Russian Law Journal","10.17589",45,"10.17589/2309-8678-2017-5-2-53-74",false
7049,"Korean Society of Water Science and Technology","10.17640",57,"10.17640/kswst.2017.25.6.17",false
6973,"The Korean Association for Play Therapy","10.17641",27,"10.17641/kapt.20.1.4",false
6938,"Journal of Chitan and Chitosan","10.17642",34,"10.17642/jcc.22.3.1",false
6986,"The Korea Society for Child Education (KSCE)","10.17643",87,"10.17643/kjce.2017.26.4.11",false
7087,"Hacettepe Journal of Sport Sciences","10.17644",1,"10.17644/sbd.326631",false
6951,"Cogitatio","10.17645",267,"10.17645/mac.v5i2.898",true
6993,"KOME Journal","10.17646",17,"10.17646/kome.75692.91",false
7016,"Galoa","10.17648",1856,"10.17648/qualihosp-2017-69813",true
6982,"Ter es Tarsadalom","10.17649",75,"10.17649/tet.31.2.2828",false
6995,"Publishing House ABV Press","10.17650",508,"10.17650/1726-9776-2017-13-4-107-110",false
7092,"Sociedade Brasileira de Psicologia Organizacional e do Trabalho","10.17652",26,"10.17652/rpot/2017.3.editorial",false
7075,null,null,0,null,null
7008,"Pushpa Publishing House","10.17654",1134,"10.17654/gt020040427",false
7033,null,null,0,null,null
6955,"Korean Wetlands Society","10.17663",18,"10.17663/jwr.2017.19.1.090",false
7048,"Korea Society of Geothermal Energy Engineers","10.17664",3,"10.17664/ksgee.2017.13.1.007",false
7026,"Escola de Enfoermagem Aurora de Afonso Costa","10.17665",28,"10.17665/1676-4285.20175585",true
6966,"ANPOCS","10.17666",53,"10.17666/329313/2017",false
6978,null,null,0,null,null
7098,"Magyar Pedagogia","10.17670",20,"10.17670/mped.2017.3.295",false
6948,"International Journal of Informatics Technologies","10.17671",48,"10.17671/gazibtd.325865",false
7014,"Florence Nightingale Journal of Nursing","10.17672",31,"10.17672/fnhd.95845",false
7011,"Ufa State Academy of Arts","10.17674",100,"10.17674/1997-0854.2017.2.006-013",false
6954,"IFHAN","10.17675",41,"10.17675/2305-6894-2017-6-2-3",false
6956,"Hungarian Agricultural Engineering","10.17676",15,"10.17676/hae.2017.32.51",false
7069,"P2M Invest","10.17677",30,"10.17677/fn20714807.2018.01.01",false
7077,"Bitlis Eren University Journal of Science and Technology","10.17678",19,"10.17678/beuscitech.372014",false
7089,"Inonu University Journal of the Faculty of Education","10.17679",79,"10.17679/inuefd.334887",false
7004,"Erciyes Iletisim Dergisi","10.17680",66,"10.17680/erciyesakademia.291897",false
6992,"Saglik Bilimleri ve Meslekleri Dergisi","10.17681",79,"10.17681/hsp.350549",false
7103,null,null,0,null,null
6985,null,null,0,null,null
7139,"EIA Energy in Agriculture","10.17224",64,"10.17224/energagric.2017v32n4p349-355",false
7132,"Universidad de Antioquia","10.17533",676,"10.17533/udea.iee.v35n3a12",false
7020,"Kitaibelia","10.17542",26,"10.17542/kit.22.297",false
7115,null,null,0,null,null
7112,"Institute of Polish Language","10.17651",80,"10.17651/onomast.61.1.6",false
7105,"Paul Mellon Centre for Studies in British Art","10.17658",41,"10.17658/issn.2058-5462/issue-06/ampulla",false
7120,"Journal of Case Reports","10.17659",120,"10.17659/01.2017.0022",false
7122,"INCDMTM","10.17683",71,"10.17683/ijomam/issue2.13",false
7117,"Croatian Society of Art Historians","10.17685",20,"10.17685/peristil.60.20",true
7119,"Penza Psychological Newsletter","10.17689",21,"10.17689/psy-2017.2.11",false
7138,"The Finnish Society of Photogrammetry and Remote Sensing","10.17690",1,"10.17690/017252.1",true
7124,"Journal Sovremennye Tehnologii v Medicine","10.17691",110,"10.17691/stm2017.9.2.21",false
7134,null,null,0,null,null
7133,"Yunus Arastirma Bulteni","10.17693",45,"10.17693/yunusae.v17i27092.295833",false
7106,null,null,0,null,null
7114,"Faculdade de Medicina de Sao Jose do Rio Preto - FAMERP","10.17696",73,"10.17696/2318-3691.24.3.2017.731",false
7108,null,null,0,null,null
7137,"Journal of Agricultural Informatics","10.17700",28,"10.17700/jai.2017.8.2.375",false
7129,null,null,0,null,null
7135,"The Society of Adhesion and Interface, Korea","10.17702",5,"10.17702/jai.2017.18.1.25",false
7116,"The International Promotion Agency of Culture Technology","10.17703",20,"10.17703/ijact.2017.5.1.17",false
7136,"QUASAR, LLC","10.17709",68,"10.17709/2409-2231-2017-4-2-3",false
7131,"The Korean Society for the Study of Moral Education","10.17715",32,"10.17715/jme.2017.12.29.4.21",false
7125,"Botanikai Kozlemenyek","10.17716",11,"10.17716/botkozlem.2017.104.2.213",false
7107,null,null,0,null,null
7110,"Turkish Online Journal of Distance Education","10.17718",87,"10.17718/tojde.328939",false
7113,"Innovative Medical Technologies Development Foundation","10.17720",65,"10.17720/2409-5834.v4.2.2017.01a",false
7109,null,null,0,null,null
7126,null,null,0,null,null
7149,"Mineralogical Society of Great Britain & Ireland","10.1180",271,"10.1180/emu-notes.18.12",false
7154,"Magyar Vizivad Kozlemenyek","10.17242",12,"10.17242/mvvk_29.01",false
7165,"Diacronia","10.17684",70,"10.17684/i6a85en",false
7175,null,null,0,null,null
7176,"The Society for Hyo-won Historical Studies","10.17857",20,"10.17857/hw.2017.12.52.119",false
7152,"Future Energy Service and Publishing","10.17737",23,"10.17737/tre.2018.4.1.0059",false
7157,"Austrian Geological Society (OGG)","10.17738",18,"10.17738/ajes.2017.0010",false
7166,null,null,0,null,null
7148,"Audio Engineering Society","10.17743",78,"10.17743/jaes.2018.0004",false
7153,"Bumhan Philosophical Society","10.17745",20,"10.17745/pkps.2018.03.88.195",false
7164,"Real Economy Publishing","10.17747",54,"10.17747/2311-7184-2017-4-15-22",false
7150,"Historical and Social Educational Ideas","10.17748",327,"10.17748/2075-9908-2017-9-6/1-227-234",false
7169,"IRBIS","10.17749",119,"10.17749/2077-8333.2017.9.1.079-085",false
7161,null,null,0,null,null
7167,"Daegu Historical Association","10.17751",26,"10.17751/dhr.126.135",false
7171,"Journal of Security Strategies","10.17752",12,"10.17752/guvenlikstrtj.309404",false
7160,"Ekev Akademi Dergisi","10.17753",48,"10.17753/ekev738",false
7162,null,null,0,null,null
7172,null,null,0,null,null
7174,"Harvard Education Publishing Group","10.17763",37,"10.17763/1943-5045-87.1.81",false
7178,"Croatian Operational Research Society","10.17535",41,"10.17535/crorr.2017.0020",true
7170,"Centro Universitario de Maringa","10.17765",237,"10.17765/1983-1870.2016v9n3p567-577",false
7155,null,null,0,null,null
7156,null,null,0,null,null
7159,"Panorama of Brazilian Law","10.17768",19,"10.17768/pbl.a4.n5-6.p11",false
7187,null,null,0,null,null
7181,"Cumhuriyet University Sciences Journal","10.17776",137,"10.17776/csj.349336",false
7206,null,null,0,null,null
7184,"Institute of Engineering Science, Ural Branch RAS","10.17804",46,"10.17804/2410-9908.2017.6.028-036",false
7180,null,null,0,null,null
7196,null,null,0,null,null
7193,"S/N Korean Humanities","10.17783",17,"10.17783/ihu.2017.3.2.143",false
7183,"Indonesian Food Technologists","10.17728",48,"10.17728/jaft.48",false
7191,"Russian State Vocational Pedagogical University","10.17853",140,"10.17853/1994-5639-2017-9-52-69",false
7188,"Institute of Latin American Studies","10.17855",28,"10.17855/jlas.2017.08.36.3.169",false
7200,"Revista aSEPHallus de Orientacao Lacaniana","10.17852",14,"10.17852/1809-709x.2019v12n23p110-118",false
7203,"Bitlis Eren Universitesi Fen Bilimleri Dergisi","10.17798",19,"10.17798/bitlisfen.278006",false
7199,"Yalova Journal of Social Sciences","10.17828",37,"10.17828/yalovasosbil.359805",false
7207,"Korea Logistics Research Association","10.17825",97,"10.17825/klr.2018.28.1.51",false
7208,"Institute of Russian Studies","10.17840",15,"10.17840/irsprs.2017.33.1.003",false
7182,"Harvard Education Publishing Group","10.17763",37,"10.17763/1943-5045-87.1.81",false
7189,"Korean Academy of Oral and Maxillofacial Pathology","10.17779",47,"10.17779/kaomp.2017.41.1.004",false
7185,"Kutafin Moscow State Law University","10.17803",974,"10.17803/1994-1471.2017.84.11.151-159",false
7209,"Electronic Journal of Social Sciences","10.17755",155,"10.17755/esosder.304694",false
7192,"Marmara Iletisim Dergisi","10.17829",27,"10.17829/midr.20172833781",false
4501,"Global Journal of Community Psychology Practice","10.7728",11,"10.7728/0801201710",true
10686,"The Korean Society for Narrative Education","10.25051",23,"10.25051/jner050306",false
10688,"Korean Society of Supply Chain Management","10.25052",18,"10.25052/kscm.2017.05.17.1.67",false
10690,null,null,0,null,null
10746,"Associacao Brasileira de Psiquiatria","10.25118",40,"10.25118/2236-918x-7-4-a",false
10747,"Revista Praxis","10.25119",27,"10.25119/praxis-3-5-980",false
10744,"Institute of Humanities and Social Sciences","10.25117",6,"10.25117/jhss.2017.10.3.2.112",false
10745,null,null,0,null,null
10748,"Fakultas Ilmu Komputer Universitas Brawijaya","10.25126",105,"10.25126/jtiik.201851",false
10749,"AD Publications","10.25125",180,"10.25125/agriculture-journal-ijoear-apr-2017-32",false
10750,"Universidad Nacional Toribio Rodriguez de Mendoza","10.25127",40,"10.25127/indes.201502.008",false
10751,"Ternopil Volodymyr Hnatiuk National Pedagogical University","10.25128",111,"10.25128/2415-3605.17.3.22",false
10752,"Borgis, Ltd.","10.25121",128,"10.5604/01.3001.0009.7845",true
10753,"Veritas et Justitia","10.25123",10,"10.25123/vej.2531",false
10754,"James Cook University","10.25120",43,"10.25120/etropic.16.2.2017.3622",true
10755,null,null,0,null,null
10756,"Telkom University","10.25124",184,"10.25124/jmi.v15i3.720",false
10757,"Scire Science Pvt., Ltd.","10.25129",11,"10.25129/ssmjr",false
10758,"Tikrit University","10.25130",52,"10.25130/tjes.24.1.2017.02",false
10759,"Institute for Population and Social Research","10.25133",36,"10.25133/jpssv25n4.002",false
10760,"Asociacion Argentina de Cirugia","10.25132",22,"10.25132/raac.v109.n4.1307.es",false
10761,"ACG Publications","10.25135",138,"10.25135/rnp.24.17.08.138",false
10763,"University of Kuningan","10.25134",118,"10.25134/erjee.v5i2.539",true
10765,"United Association of Serbia for Quality UASQ","10.25137",56,"10.25137/ijaq.n4.v44.y2016.p53-57",false
10767,"Chernihiv National University of Technology","10.25140",390,"10.25140/2410-9576-2017-2-3(11)-124-130",false
